year,treatment,plot
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,removal,16
2019,exclosure,3
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,11
2019,control,11
2019,control,11
2019,control,11
2019,control,11
2019,exclosure,19
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,exclosure,3
2019,exclosure,3
2019,control,14
2019,control,14
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,removal,16
2019,removal,16
2019,removal,16
2019,removal,16
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,11
2019,control,11
2019,control,11
2019,exclosure,19
2019,exclosure,21
2019,exclosure,21
2019,removal,23
2019,exclosure,3
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,exclosure,15
2019,exclosure,15
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,removal,10
2019,removal,16
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,exclosure,19
2019,exclosure,19
2019,exclosure,19
2019,exclosure,19
2019,exclosure,19
2019,control,11
2019,control,11
2019,control,11
2019,control,11
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,exclosure,3
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,11
2019,control,11
2019,control,11
2019,exclosure,19
2019,exclosure,21
2019,exclosure,21
2019,removal,23
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,exclosure,15
2019,exclosure,15
2019,removal,16
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,exclosure,19
2019,exclosure,19
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,control,11
2019,control,11
2019,control,11
2019,control,11
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,14
2019,control,14
2019,control,14
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,exclosure,19
2019,exclosure,19
2019,control,11
2019,control,11
2019,exclosure,21
2019,exclosure,21
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,exclosure,19
2019,exclosure,19
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,control,11
2019,control,11
2019,control,11
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,exclosure,3
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,11
2019,control,11
2019,control,11
2019,control,11
2019,control,11
2019,exclosure,19
2019,exclosure,3
2019,exclosure,3
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,exclosure,15
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,11
2019,control,11
2019,exclosure,21
2019,exclosure,21
2019,exclosure,21
2019,exclosure,3
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,4
2019,control,11
2019,control,11
2019,exclosure,21
2019,exclosure,21
2019,control,14
2019,control,14
2019,control,14
2019,control,14
2019,control,17
2019,control,17
2019,control,17
2019,control,17
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,11
2020,control,11
2020,control,11
2020,control,11
2020,control,11
2020,exclosure,21
2020,exclosure,21
2020,exclosure,21
2020,exclosure,3
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,control,14
2020,exclosure,15
2020,exclosure,15
2020,control,17
2020,control,17
2020,control,17
2020,control,17
2020,control,17
2020,control,17
2020,control,17
2020,control,17
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,4
2020,control,11
2020,control,11
2020,control,11
2020,control,11
2020,exclosure,21
2020,removal,23
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,removal,10
2021,removal,10
2021,removal,10
2021,removal,10
2021,removal,10
2021,removal,10
2021,removal,16
2021,removal,16
2021,removal,16
2021,removal,16
2021,removal,16
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,removal,16
2021,removal,16
2021,removal,16
2021,removal,16
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,10
2021,removal,10
2021,removal,10
2021,removal,10
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,control,11
2021,control,11
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,removal,16
2021,removal,16
2021,removal,16
2021,removal,16
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,removal,10
2021,removal,16
2021,removal,16
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,control,4
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,exclosure,19
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,control,11
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,exclosure,21
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,removal,23
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,exclosure,3
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,control,14
2021,exclosure,15
2021,exclosure,15
2021,exclosure,15
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,control,17
2021,removal,10
2021,removal,16
2021,removal,16
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,exclosure,19
2022,exclosure,19
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,removal,23
2022,removal,23
2022,removal,23
2022,removal,23
2022,removal,23
2022,removal,23
2022,removal,23
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,removal,16
2022,exclosure,3
2022,exclosure,3
2022,removal,10
2022,removal,10
2022,removal,10
2022,removal,10
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,exclosure,19
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,19
2022,exclosure,19
2022,removal,23
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,removal,16
2022,exclosure,3
2022,exclosure,3
2022,removal,10
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,4
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,control,11
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,21
2022,exclosure,19
2022,exclosure,19
2022,exclosure,19
2022,removal,23
2022,removal,23
2022,removal,23
2022,removal,23
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,control,14
2022,exclosure,15
2022,exclosure,15
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,control,17
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,exclosure,3
2022,removal,10
